CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr1	1718703	1718823	778146_43649369_GNB1_Ex_11_1	348.438	286.762147297605	288.282379775761	348.438	1.21507668736483	1.20866908435761	1
chr1	1718823	1718943	778146_43649369_GNB1_Ex_11_2	364.694	286.762147297605	288.282379775761	364.694	1.27176478289346	1.26505824006197	1
chr1	1720479	1720599	778146_43649370_GNB1_Ex_10_1	309.174	286.762147297605	288.282379775761	309.174	1.07815485033014	1.07246929292206	1
chr1	1720599	1720719	778146_43649370_GNB1_Ex_10_2	363.884	286.762147297605	288.282379775761	363.884	1.26894014230671	1.26224849497581	1
chr1	1721814	1721934	778146_43649371_GNB1_Ex_9_1	291.025	286.762147297605	288.282379775761	291.025	1.01486546513397	1.00951365888672	1
chr1	1721934	1722054	778146_43649371_GNB1_Ex_9_2	354.264	286.762147297605	288.282379775761	354.264	1.23539317632582	1.22887843605136	1
chr1	1724657	1724777	778146_43649372_GNB1_Ex_8_1	164.926	286.762147297605	288.282379775761	164.926	0.575131695568027	0.572098787752089	1
chr1	1735819	1735939	778146_43649373_GNB1_Ex_7_1	382.041	286.762147297605	288.282379775761	382.041	1.33225742518769	1.32523187957991	1
chr1	1735939	1736059	778146_43649373_GNB1_Ex_7_2	390.835	286.762147297605	288.282379775761	390.835	1.36292395521221	1.35573669228071	1
chr1	1737885	1738005	778146_43649374_GNB1_Ex_6_1	217.777	286.762147297605	288.282379775761	217.777	0.759434263037472	0.755429451392059	1
chr1	1747128	1747248	778146_43649375_GNB1_Ex_5_1	320.298	286.762147297605	288.282379775761	320.298	1.11694658105482	1.11105645877193	1
chr1	1747248	1747368	778146_43649375_GNB1_Ex_5_2	342.372	286.762147297605	288.282379775761	342.372	1.19392326785962	1.18762721560129	1
chr1	1749235	1749355	778146_43649376_GNB1_Ex_4_1	199.017	286.762147297605	288.282379775761	199.017	0.694014192164134	0.690354367668272	1
chr1	1756803	1756923	778146_43649377_GNB1_Ex_3_1	248.851	286.762147297605	288.282379775761	248.851	0.867795845250591	0.863219598067588	1
chr1	6246683	6246803	778146_43649378_RPL22_Ex_4_1	251.579	286.762147297605	288.282379775761	251.579	0.877308955769913	0.872682542012071	1
chr1	6246803	6246923	778146_43649378_RPL22_Ex_4_2	305.876	286.762147297605	288.282379775761	305.876	1.06665402976829	1.06102912095399	1
chr1	6252931	6253051	778146_43649379_RPL22_Ex_3_1	311.752	286.762147297605	288.282379775761	311.752	1.08714487925933	1.08141191370244	1
chr1	6253051	6253171	778146_43649379_RPL22_Ex_3_2	301.289	286.762147297605	288.282379775761	301.289	1.05065819474186	1.04511763859573	1
chr1	6257643	6257763	778146_43649380_RPL22_Ex_2_1	286.752	286.762147297605	288.282379775761	286.752	0.99996461423622	0.994691386351982	1
chr1	6257763	6257883	778146_43649380_RPL22_Ex_2_2	277.372	286.762147297605	288.282379775761	277.372	0.967254578799551	0.962153844490089	1
chr1	6259567	6259687	778146_43649381_RPL22_Ex_1_1	156.81	286.762147297605	288.282379775761	156.81	0.546829494330926	0.543945835753035	1
chr1	9775532	9775652	778146_43649382_PIK3CD_Ex_4_1	248.835	286.762147297605	288.282379775761	248.835	0.867740049880977	0.863164096930084	1
chr1	9775652	9775772	778146_43649382_PIK3CD_Ex_4_2	476.785	286.762147297605	288.282379775761	476.785	1.66264970636165	1.65388186531159	1
chr1	9775772	9775892	778146_43649382_PIK3CD_Ex_4_3	495.645	286.762147297605	288.282379775761	495.645	1.72841849829508	1.71930383114478	1
chr1	9775841	9775961	778146_43649383_PIK3CD_Ex_5_1	457.967	286.762147297605	288.282379775761	457.967	1.59702737727346	1.58860558996435	1
chr1	9775961	9776081	778146_43649383_PIK3CD_Ex_5_2	438.421	286.762147297605	288.282379775761	438.421	1.52886635886779	1.52080401286067	1
chr1	9776081	9776201	778146_43649383_PIK3CD_Ex_5_3	314.702	286.762147297605	288.282379775761	314.702	1.09743215053205	1.0916449359298	1
chr1	9776467	9776587	778146_43649384_PIK3CD_Ex_6_1	310.124	286.762147297605	288.282379775761	310.124	1.08146770040102	1.07576467296138	1
chr1	9776587	9776707	778146_43649384_PIK3CD_Ex_6_2	320.959	286.762147297605	288.282379775761	320.959	1.11925162726203	1.11334934951507	1
chr1	9776971	9777091	778146_43649385_PIK3CD_Ex_7_1	319.066	286.762147297605	288.282379775761	319.066	1.11265033759448	1.10678287118409	1
chr1	9777091	9777211	778146_43649385_PIK3CD_Ex_7_2	293.835	286.762147297605	288.282379775761	293.835	1.02466452692257	1.01926104616091	1
chr1	9777579	9777699	778146_43649386_PIK3CD_Ex_8_1	213.62	286.762147297605	288.282379775761	213.62	0.74493792856943	0.741009562104224	1
chr1	9778682	9778802	778146_43649387_PIK3CD_Ex_9_1	328.777	286.762147297605	288.282379775761	328.777	1.14651463974006	1.14046859282811	1
chr1	9778802	9778922	778146_43649387_PIK3CD_Ex_9_2	500.835	286.762147297605	288.282379775761	500.835	1.74651712131388	1.73730701262274	1
chr1	9778922	9779042	778146_43649387_PIK3CD_Ex_9_3	337.826	286.762147297605	288.282379775761	337.826	1.17807040846782	1.17185795490788	1
chr1	9779966	9780086	778146_43649388_PIK3CD_Ex_10_1	249.669	286.762147297605	288.282379775761	249.669	0.870648383522147	0.866057093722496	1
chr1	9780115	9780235	778146_43649389_PIK3CD_Ex_11_1	379.983	286.762147297605	288.282379775761	379.983	1.32508074577099	1.31809304576842	1
chr1	9780235	9780355	778146_43649389_PIK3CD_Ex_11_2	340.479	286.762147297605	288.282379775761	340.479	1.18732197819207	1.18106073727031	1
chr1	9780634	9780754	778146_43649390_PIK3CD_Ex_12_1	181.165	286.762147297605	288.282379775761	181.165	0.631760508516435	0.628428973497855	1
chr1	9780763	9780883	778146_43649391_PIK3CD_Ex_13_1	351.678	286.762147297605	288.282379775761	351.678	1.22637524971183	1.21990806470222	1
chr1	9780883	9781003	778146_43649391_PIK3CD_Ex_13_2	294.727	286.762147297605	288.282379775761	294.727	1.02777511877859	1.02235523457678	1
chr1	9781453	9781573	778146_43649392_PIK3CD_Ex_15_1	267.628	286.762147297605	288.282379775761	267.628	0.933275198704145	0.928353651749973	1
chr1	9781573	9781693	778146_43649392_PIK3CD_Ex_15_2	362.934	286.762147297605	288.282379775761	362.934	1.26562729223583	1.2589531149365	1
chr1	9781748	9781868	778146_43649393_PIK3CD_Ex_16_1	303.628	286.762147297605	288.282379775761	303.628	1.05881478033742	1.05323121113464	1
chr1	9781868	9781988	778146_43649393_PIK3CD_Ex_16_2	365.967	286.762147297605	288.282379775761	365.967	1.27620400198843	1.26947404931465	1
